,loan_id,borrower_id,country,loan_issued_at,loan_duration,max_days_past_due,loan_amount_est,outstanding_at_last_report,days_past_due_at_last,last_report_date,change_since_start,pct_change_since_start,has_overdue,cluster,pca1,pca2,risk_cluster,risk_level
15,004e013156bd536602c30cd36d4ed0cbc7b269399f226eef078f2c3662bb00c7,645df83c03aef1dae54e15c4162007e07ba8c5b3ef9d066d599faeb165b0b765,Netherlands,2025-05-07,121,62,6063.2,5984.506,62,2025-07-08,-78.6939999999995,-0.012978955007256814,False,1,1.2244178006116517,1.9717930791746348,2,Medium
16,005275781b697f0b0656dba1f8fa1e5a5568c2ddf01f550c5effc727fa3bbb4c,e3652286b4d25e75a325b0473560b22f90a86514d1c25c8a34519b05806b9e6c,Estonia,2025-04-28,24,71,233.2,210.001,71,2025-07-08,-23.198999999999984,-0.09948113207547163,True,0,-1.750917615502394,0.3585179233823885,1,High
17,0052f23ea3c46dc7e6ca5b8fb512d1e0e326d665c57bcf0ee1c847464b8e4f1e,19c50baaaf089b13a231d83e15515580a316237a80df303fb82334bc5215a3cf,Estonia,2025-06-25,60,13,2338.6,2338.6,13,2025-07-08,0.0,0.0,False,2,1.0824920969665082,-1.4430474756179874,0,Low
18,00545783abc8872b37d0875a31549b96eb52579d3694a0e203c33f90fedf238c,3610ebc8bf43990e3b3db4a96572c076b8ccdca2e4ff95c9402c50232b8e76f3,Estonia,2025-05-15,18,54,349.8,316.613,54,2025-07-08,-33.18700000000001,-0.09487421383647802,True,0,-1.198373198147401,-0.3334173335453511,1,High
19,0054f4ffd3598ec90a7ddbe7b27c9c39c4753354e010ad7496fa80a391c65416,a24f506990c1319f1ad394a4191da61cd5b24be25ad97529e3c4b96e85f3ccc5,Netherlands,2025-04-06,121,93,7779.2,7677.912,93,2025-07-08,-101.28799999999956,-0.01302036199095017,False,1,0.9678221383530154,3.6670913989182727,2,Medium
20,005be754079b96625697b9b9156c78dffa68ec8451b0ff26b4b331c110764b0f,a8aca9735b72070416c37d49eab12f11ccbf4656909de0e39b232eb0ec5aba4a,Netherlands,2025-06-10,84,28,16473.6,16293.31,28,2025-07-08,-180.28999999999905,-0.010944177350427294,False,1,6.302253920827602,3.136121121823656,0,Low
21,005cf8f31ad927ae68cfdfeb0dd858c60519c0a8e6b8caf572365f3378a99d56,feee66b682d9e59124ecf6033b802ae69abe740f94dac3eeff9fa3e39312aee3,Netherlands,2025-04-07,60,92,1029.6,1025.222,92,2025-07-08,-4.377999999999929,-0.004252136752136684,True,0,-1.8385128827968928,1.3772882619877869,1,High
22,005dd99cd7de451d0d81151bb649aca48bbc9ad47163d8e403e693f6dadcaf4c,ddb0aaca8b825152d2b17a8a24c0fbfdad70feacf159cf8a0dddb510c7c4b784,Netherlands,2025-04-07,60,56,8694.4,8467.085,56,2025-06-02,-227.3150000000005,-0.02614498987854257,False,1,2.2753698246883136,2.146337372229871,2,Medium
23,0065a39848e138359932e804f6655f1dcc2c3bb5dfa96aab7bd37d3cde2d4074,99c9ebca94835f1969a7e7c668a26a61abb0e8dc83279a68cc02116b6f43f842,Netherlands,2025-05-11,112,58,915.2,912.01,58,2025-07-08,-3.1900000000000546,-0.0034855769230769827,False,0,-0.7140130670069267,0.3390851994054535,2,Medium
24,006650b7d9b02997ecc7da04b26733614750a562cf0e601b89feb8ac0b4da90b,62fe8f1118e3e371e8c9f82a616a5da4111a7fdbceeb4a68c2593c915c69a7d6,Estonia,2025-05-07,60,62,2338.6,2198.196,62,2025-07-08,-140.404,-0.0600376293508937,True,0,-0.4851876620068245,0.7654266370233671,1,High
25,006fad9c0971df5a034614c1ec4489a2f91a3f38dfd036d808f56597b8e69ece,3b907f023af938d72aec33f08640003c8644a650a42858bd52d3b1c8e27c2216,Netherlands,2025-06-25,48,13,2745.6,2628.714,13,2025-07-08,-116.88599999999997,-0.042572115384615375,False,2,1.1543553909195328,-1.2230434048397967,0,Low
26,0075606e003c0f0bf54dbe246db8cbf049030b202f9ced6e2c02ba406f163af9,3652767b54604b868ed8026f62f8b64bf3b696d26ec397a21f3e9985818b485f,Netherlands,2025-06-12,54,26,2288.0,2253.878,26,2025-07-08,-34.121999999999844,-0.01491346153846147,False,2,0.6318578249263105,-0.9152927732103394,0,Low
27,007b3053b836c456c561451878bac3f93daa9804af463e321f456ef462a1c403,7e1012feee34b8875ad2a6c9319acfe913a6b1a6f0cc3654e0286e532ab117cc,Netherlands,2025-06-08,49,30,10982.4,10556.337,30,2025-07-08,-426.0630000000001,-0.038795072115384625,False,1,3.9311868696262517,1.8041808780458493,0,Low
28,007c0ecf084e3a13ed3623d5c47cccdaa78f7c989ecc9e05dabc217603b77be0,e1a39284e0976665f0b0d6408aaa3f3d57ad0e0d5a42eb357b8c1e0ffdb0a04c,Netherlands,2025-05-13,84,1,2974.4,2974.4,1,2025-05-14,0.0,0.0,False,2,1.7629405659568778,-1.5953204780710777,0,Low
29,008099f136df41d8fac402ce1b3b4cc9a736338d325a4a3bba492f81495e29ba,e113005cc29cd9d942c4d3c64ec23ce6596f4707f85568692a52277f732ea892,Estonia,2025-06-19,84,19,584.1,584.1,19,2025-07-08,0.0,0.0,False,2,0.26676271800230106,-1.4984726566184479,0,Low
30,0083e9790733d37ab160504089320ed12c7ec719af1716f35e9aadae1f232843,bfc6dfa8f1d13e742abd41cb751c05455e5c6be7ec3a0e175160ac982d4a28a9,Netherlands,2025-06-17,84,21,572.0,567.314,21,2025-07-08,-4.6860000000000355,-0.008192307692307754,False,2,0.18968436287014756,-1.3970342023157483,0,Low
31,008fb20f3ad04b9310c41e44abda71b983064e5ca5b69e8540ff05ba3dd97063,4d4e8270bff43611dcb7130433a5143aedb1c180d2e0aa333e9a0310cc51cd79,Netherlands,2025-06-14,30,24,4576.0,4437.873,24,2025-07-08,-138.1270000000004,-0.030185096153846243,False,2,1.5193525285170368,-0.4486728064996176,0,Low
32,0090b0f90bbd3b6d2d4c7f48784076cfb0d861c4183124bf0a89dd9112d34e86,67a41c14d4d3ecf6833bff4e40662055054ef58c25112493edf83f718f3a7b00,Estonia,2025-04-03,12,96,349.8,374.176,96,2025-07-08,24.375999999999976,0.06968553459119489,True,0,-2.252383154212986,0.8233826964149118,1,High
33,00915d2708cb87a880cfa4ede0b2a748725562149ea8e17d329d7a8b1f23b4f1,89d0370a6f12dcc029901d720e059c7ce1a7b35891e83a46c3a0822d6253fc9a,Estonia,2025-04-30,84,69,7856.2,7770.202,69,2025-07-08,-85.99799999999959,-0.010946513581629744,False,1,1.6299513072918832,2.4675661524573713,2,Medium
34,009254a8408cdba7b03a1e6a93094955a0d2056e74733b310cf44c51798bfa88,0b41d21dc3c72a14fe5fbf82af07cf46396c6dacd47e59a81f8ba50456a51c0a,Estonia,2025-06-29,78,9,1402.5,1402.5,9,2025-07-08,0.0,0.0,False,2,0.8793582368460068,-1.7245708839909748,0,Low
35,009380e6f7bd7302f8078fd911cd59216297259fea655ed49ed782c10f5207f3,9c76aabb73001f20a5d24cb99dc33efffcc64a6676fb3459eac6b91742e630d0,Estonia,2025-05-03,119,66,116.6,117.821,66,2025-07-08,1.2210000000000036,0.010471698113207578,False,0,-1.2355141300083243,0.457397643832389,2,Medium
36,0096142f7f457e4d106a6fe1f77ac2ea189617e3b4ba438fe8a159d9ad2b2027,9882deb5a2ef97c175ea73ae3f232702ba8c4bab5f4531c9a6d5c4ef2beebd71,Estonia,2025-04-11,42,88,349.8,334.554,88,2025-07-08,-15.246000000000038,-0.04358490566037747,True,0,-2.0917758083960267,1.0328295379240235,1,High
37,00972aa8322c0ac9e565b1a883750694b86b68b30a652e4b1b9453ccce13b430,c56d8a9229e4d01de94a57b1cfd1bad5ff8475683ad4e6f304205becf139a0ac,Netherlands,2025-05-19,60,50,572.0,552.761,50,2025-07-08,-19.239000000000033,-0.03363461538461544,False,2,-0.7893395913984362,-0.3255499643726145,2,Medium
38,00a2f2b94f38275983760d5be7ccc6183aa42cf1d41603831f189ab4dd85adf0,95192a930db900b347a6dc7787b66b589057683d68a0d02b1ec3b6007fb8429a,Netherlands,2025-06-07,60,31,1830.4,1806.563,31,2025-07-08,-23.83699999999999,-0.013022836538461532,False,2,0.316739227294108,-0.8069512947798201,0,Low
39,00b5d3aaf198c7f66d725f5944eb2267d0fb50b61994d31348831a2721781ad8,581ccd92a5692e55490434dc972a6b7fba2bc38ab3dea62da04b178d582d531e,Estonia,2025-06-16,84,22,116.6,116.028,22,2025-07-08,-0.5719999999999885,-0.004905660377358392,False,2,-0.01712219568470369,-1.4868905458997175,0,Low
40,00b5fc6c1544951d93ea5be907dd85e7e358d58da0fc25438ef174b6073de483,8b42aa3ec8564ade7aecaab6437b81edf9fecd1c7ce0cbe43b928cc5a3b7bb13,Netherlands,2025-06-11,60,27,5148.0,5036.625,27,2025-07-08,-111.375,-0.021634615384615384,False,2,1.7473337636686346,-0.02151798699213252,0,Low
41,00b62462cbd5d278530a83fb3cbe8be9fdc2537e759ccb92adba21d38dde798a,b7dbd5b460a2d2160848af88652cb3161952022c6ec297d438f815947dd65619,Netherlands,2025-05-22,122,47,4576.0,4426.642,47,2025-07-08,-149.35800000000017,-0.032639423076923114,False,1,1.0638985199062474,1.0972986497878894,2,Medium
42,00bdd0e9edcc930669baa398de7c41b6298d6b0927e32b8495918e8bcde4ce30,e1ffbb4b321b143ce84b39733581364c1a58d2b9b20a77a9dd152b7f17f4cfef,Estonia,2025-05-26,61,43,2338.6,2312.2,43,2025-07-08,-26.40000000000009,-0.011288805268109164,False,2,0.1603598618347175,-0.19345903813118648,0,Low
43,00bf7301e82c54ec6ff6f1b4aed77678bdc89c8f1757c21d4dd5831146372411,4d8b8c2f050b4e19c51525197239bf7e1741be363eabd7cf29cf369ce422ccc6,Netherlands,2025-05-24,60,45,343.2,334.235,45,2025-07-08,-8.964999999999975,-0.0261217948717948,False,2,-0.7182642391045976,-0.6110449114655642,2,Medium
44,00c3f986edf6bc42b9b1f4332df0e248128c8e7cdd8a48a37bdbe2e9efa69103,1bfa2003c36c7f1f930cb1eba9c304d309c432ded38a79623e92cdac1bf9a2c9,Estonia,2025-06-21,18,17,1753.4,1669.063,17,2025-07-08,-84.33699999999999,-0.04809912170639899,False,2,0.5498589559279249,-1.5301971941386399,0,Low
45,00cc5adb6ba91db4ba09e1fb71523839b0e6ab8f4b5fbe7924246971abb3eec5,e157bc801f442b4aaff5ee85349014df674b864a9c20c42a9a2848a9091bb672,Netherlands,2025-04-04,60,95,1029.6,989.065,95,2025-07-08,-40.534999999999854,-0.03936965811965798,True,0,-1.9789413479196198,1.6149792589678869,1,High
46,00d322bf3b4097b0f0a3f8252a6323968084cff4e481a6b131ddb9ab7f0805ac,ee05bf501b75923672892c08fb3cc9cf60c2a003e44055be35315aa4591615be,Netherlands,2025-06-02,121,36,343.2,329.89,36,2025-07-08,-13.310000000000002,-0.03878205128205129,False,2,-0.30118973691702816,-0.5245703926892188,0,Low
47,00dbf8b4dde4add0d37c8cb7efed6beb98d4c6ec14b4c2545fc009aad1e96dc4,f9a3fa4113ce3c752b1467faaa90c19791c356564fe3ebfdf4343fa023f21d56,Netherlands,2025-06-29,84,9,3432.0,3432.0,9,2025-07-08,0.0,0.0,False,2,1.7024524474954479,-1.1581304236355612,0,Low
48,00de9a027c3a719dd099b345642e16edff6f16675551658942fde19bbdffb068,995e2fb8580cfb9f1703626b98b5f016364d9230762818eb6ee78b0f4931594d,Estonia,2025-05-24,24,45,233.2,225.214,45,2025-07-08,-7.98599999999999,-0.03424528301886788,True,2,-0.8695355232812475,-0.859765875305235,1,High
49,00e3681c679708a670b6f730022a198a162335760080530cd2ebddc75e357c3f,d345d32ec29985619b285fe7cf07229727adf1f3731451cf4d759efb0313b874,Estonia,2025-06-08,78,30,4678.3,4648.644,30,2025-07-08,-29.65599999999995,-0.006339054784857736,False,2,1.5373188716972617,-0.001341805205380085,0,Low
50,00ef164c25aa480e4b2838ac449f766fb2a4ed2ebe2939da2a38a7cd327f59ba,8f8aee6dfc8aa9bfffa53d5ddef79ba88a10de4482d7d89ddac4cccea0d6bbe1,Netherlands,2025-06-15,84,23,6292.0,6240.421,23,2025-07-08,-51.57899999999972,-0.008197552447552403,False,1,2.4051304404986324,0.1989118934494578,0,Low
51,00f370e59571dc716624f9c1737e398a2d8439db5051419a912ef7b036af13e9,dc03cf185ada92f4fa2bde8bc77b60a3d746a4d1f73f7ee21b0dcccffe9dc5ff,Netherlands,2025-06-26,60,12,1944.8,1944.8,12,2025-07-08,0.0,0.0,False,2,0.9561887335453657,-1.5849815071456013,0,Low
52,00f5a8ada91e588da6460c4200c4c8b695f2a124f9a85cedd299c7397847ed3d,74cd38604421a1bb2975e31ecd387a7ff81861c2f306393dd8b1ef4bc967acae,Estonia,2025-06-20,24,18,233.2,225.632,18,2025-07-08,-7.567999999999984,-0.03245283018867918,False,2,-0.048622129649060104,-1.9398270183086226,0,Low
53,00fe0a2e79ebeadb1ea8ab3e3351f2fa0c3bd158c73df1acf395cd8afa50d55d,7e7a20e4791d822ad8c537e2fc407fc115873bc06b826558a4daf80aabc1df2c,Netherlands,2025-04-17,84,82,3432.0,3346.86,82,2025-07-08,-85.13999999999987,-0.02480769230769227,False,0,-0.5434963182608001,1.8739319658792415,2,Medium
54,00ff2b1bcfec3bc946735526fdef8f6dcbefc852e87403eb39c20b6e60dfcde1,ed0a7ed5ef225a8f17cd097ec472bfab36d94ac7cd186de7293f4355a0fe6b09,Netherlands,2025-05-05,122,64,114.4,112.519,64,2025-07-08,-1.8810000000000002,-0.016442307692307694,False,0,-1.2063799258333243,0.4705683876462402,2,Medium
55,00ff4de69282123f7f9e0133cd0beeee0026990afa12437442adb58f1c99ed50,911f2b4319ac2b1ba62878ca3eb38fd1621b99b59ff79f8fe9237be604a24a17,Estonia,2025-05-27,24,42,1520.2,1470.832,42,2025-07-08,-49.36799999999994,-0.03247467438494931,True,2,-0.2631236708216555,-0.6210135894693775,1,High
56,0101a6ad80c6d73183b8a981568f09dd1532aa0e04ed3e570f0360a3a23fae74,69aa13b0b7d98b3f15d9f243db229dbce8948cefdeefe67cc96c6d7f77f769f7,Estonia,2025-04-02,84,97,6198.5,6093.714,97,2025-07-08,-104.78600000000006,-0.01690505767524402,True,0,0.11397218919745898,3.1815203365863747,1,High
57,010a4375c0702392d50406bc97fd825369342418a4a23d318082c4e73f144cff,6adab2571f9bceb0905d013b5d6dc8a18413305a201b391ba4d4a1be65e5b072,Netherlands,2025-05-10,121,59,6864.0,6774.636,59,2025-07-08,-89.36399999999958,-0.013019230769230708,False,1,1.634047281453597,2.0676242840765604,2,Medium
58,0110d24c606fc5aa714ac5edd51e88c6e5663144e5e490675095976acdecff92,d3f36f3b4a65ea5e6373376d09e4c3ec5bde237a4f51cb519e332b1e225af1cc,Estonia,2025-04-30,78,69,584.1,576.631,69,2025-07-08,-7.469000000000051,-0.012787193973634738,False,0,-1.2828452164044994,0.4912078543417639,2,Medium
59,011eb3d3de5c9916544ef8655971321360ce90f9aa59efc013ba496b6249518a,200783b475765c2cb9aa0b1474023d9357ea2b500bf21659bb36ab7b41d90ba3,Netherlands,2025-05-19,24,50,6864.0,6313.12,50,2025-07-08,-550.8800000000001,-0.08025641025641027,True,1,1.564338585842871,1.5626355583903697,1,High
60,01206fc9d95c4fc2f3ec2f1c00573026e63218129d5f9fd211027eec54acb2b2,fb716cc7133ee568a9aa9643185f5dca8edd804d638f0debb6dd6fff46dd8925,Netherlands,2025-05-25,72,44,1601.6,1568.798,44,2025-07-08,-32.80199999999991,-0.020480769230769174,False,2,-0.1468099419574373,-0.2423345538496399,2,Medium
61,01244b03744f85dac711e61c9d85fb3e300ba89acfe3efc1770f23e7625c22b6,86b866e664ffacf223c3e4081e4b7fa39b950a0bf0e558f522ae034febbeb25d,Netherlands,2025-05-25,84,44,5262.4,5166.271,44,2025-07-08,-96.1289999999999,-0.01826714046822741,False,1,1.3458886967436277,0.8260324417197513,0,Low
62,012a84649aef8014d407a724125c4e9729f227f17b5a9c2cc6f681cbad62a2c9,13ca28c13718a412693790e0b1c8fa4faefc8ec72375f878caab20f81375fec0,Netherlands,2025-04-23,115,76,457.6,457.6,76,2025-07-08,0.0,0.0,False,0,-1.428655188113871,0.9457356500274127,2,Medium
63,012ef8b713d664b9a99a8b24e8ec61e8b41dad7e9f5d2e81f68c08a22b2f95e6,7a92ec4e57c49a145e2c345d20c706f9847d82f6a587cd5b17bee98998875ed4,Netherlands,2025-05-29,84,12,572.0,572.0,12,2025-06-10,0.0,0.0,False,2,0.47411506843635937,-1.7803221177224646,0,Low
64,013b686c4006d5eb7c7ad2b95b6ab71a367b65736e8087102f45dcd2f889e31f,add208cf6152e535ce9735c6bd598896783276f10eb442c26bb500a9f9d199c1,Estonia,2025-04-13,85,86,467.5,437.063,86,2025-07-08,-30.437000000000012,-0.06510588235294121,True,0,-1.9004130915733572,1.3391002963589822,1,High
65,0154dae3963d26210572d3db30904a6b6f0d8e40e935c0755bb68ae2489aef99,64fa496c0b76b31bcd96f27a7b2d76ce7f02e0a91ace6e11d7492be8c14765ed,Estonia,2025-05-24,84,45,2338.6,2328.128,45,2025-07-08,-10.471999999999753,-0.004477892756349847,False,2,0.17032503048959902,0.010914765859928992,2,Medium
66,0154e14c9724df6023a3e7f0c3fd1069e592042e890c7bbcfe68ba9143f03fc5,3b09139d1d12e71eeb8668257dc22394b4467cf10f47d87928085dab29250df8,Netherlands,2025-06-27,24,11,1716.0,1716.0,11,2025-07-08,0.0,0.0,False,2,0.7996806412843644,-1.9250982276226447,0,Low
67,015a494a8e60517518c58b57551bed2bc1bb3bb607ae72bcfa90601e52755f4c,e3f3736ef1cfd28e6ad9496aa733ec7fff11a424f19fd18200e476fe129e8ac8,Netherlands,2025-04-07,78,92,114.4,112.299,92,2025-07-08,-2.100999999999999,-0.018365384615384606,True,0,-2.174914395246135,1.2961327968849023,1,High
68,015d236a723a333277b53487f5237e35703f1361003bc2cd186dce38195e48cf,17df353e573b3559a93e2f0fd3a85af433585e171328667ee5916bccdfe26078,Estonia,2025-06-28,54,10,1753.4,1753.4,10,2025-07-08,0.0,0.0,False,2,0.9247174392961125,-1.7544078385163182,0,Low
69,01620fabffa5116a1d2c27ad2d167e55c31464926ebed94e0a1f31a6f698e33c,f65ff4a01838ceb267734a53f88d79263774627001c4510bc8836281cad68320,Estonia,2025-06-25,96,13,6431.7,6410.206,13,2025-07-08,-21.493999999999687,-0.003341884727210487,False,1,2.801896524189249,-0.11671247579166662,0,Low
70,0167ed91177ab2d8f4f8e32bb2941cd34a94b8bcefdd6ee52eade243d411f581,366a1efb5e85dd22d8b7178895d18df5f4906a740b391b3d058c749e304b9d34,Netherlands,2025-04-28,54,71,1029.6,998.767,71,2025-07-08,-30.832999999999856,-0.02994658119658106,True,0,-1.2542085178251583,0.5875063544036857,1,High
71,016a508d5eea12199305663ebfdcf27ae51a63795f27dfc3b1da0a565e3b00bd,198a4d99b8b9442e56d6447e4df9f703c84e5b6a2c8cb7415adc599bba14119d,Estonia,2025-04-10,123,89,233.2,231.11,89,2025-07-08,-2.089999999999975,-0.00896226415094329,False,0,-1.9034471411529192,1.4838522466879798,2,Medium
72,016b2cba3479e65ec1d566ad99193e641efdd4413edd4495d9543d514989c0db,1ecf2057d176779b2059be04d958daac895e9a3cceb0c25afb44b23d5780cf07,Netherlands,2025-06-12,36,26,3432.0,3348.114,26,2025-07-08,-83.88599999999997,-0.024442307692307683,False,2,1.0265449922606917,-0.678903264337569,0,Low
73,01828818277a8d8aef2627072e831c9f4c0ecd07ddbdf7a5d0464766a5d838b1,d0cc911ccac8f57465e38b2a6230f331975ad97d37db033a6cdff708643485fd,Estonia,2025-05-30,121,39,2572.9,2558.644,39,2025-07-08,-14.256000000000313,-0.005540829414279728,False,2,0.5424202600043089,0.08591250528119812,0,Low
74,01829396988064498109350ff686acce4c611b13ffdd10f1a1daa3f7b011ec7d,8270c92b02b67e95b0ae6226dd822e93d7e4a693b65c65b8cfbca8408b051af9,Estonia,2025-06-11,84,27,2338.6,2338.6,27,2025-07-08,0.0,0.0,False,2,0.7220461744813302,-0.7249775731024662,0,Low
75,018e236a949d54e0fe92ea5023a3f393887d1b5c19798799dcb49ad5158665df,b4b81579223e4cbba1645f41d4792d37e22f648db143628a515d54cf974fb389,Netherlands,2025-06-19,84,19,572.0,567.314,19,2025-07-08,-4.6860000000000355,-0.008192307692307754,False,2,0.2503027824717713,-1.4766661323585812,0,Low
76,018e34310b32e8830feae14889998e95cd580733fd4095d8c78fc431c2aae23d,19ae656d3700a7051d069e138f6d16f20f9ced92e712710df6fde61d23240f3d,Estonia,2025-06-11,84,27,818.4,810.359,27,2025-07-08,-8.04099999999994,-0.009825268817204228,False,2,0.10356425032526086,-1.0875664280942243,0,Low
77,019305395093413569986338a34e693bceecbdfc241441b11548cfad4ff97dc8,bc5bf93af15f6a9f21f8d4ad1dfa9536b89319e5ddc9a4ae18de722f518188a0,Estonia,2025-05-27,12,42,233.2,215.446,42,2025-07-08,-17.75399999999999,-0.07613207547169808,True,2,-0.8704830686397618,-0.9419917655950842,1,High
78,0199e53a111b95aa9217be0e6ad01c537dc6a69d2cd8c70b683f412ce8a05112,8431afa695cffaa8edd5f8a7ee0b706fc5a3e6346acd1a62724d57245227bc3e,Estonia,2025-04-05,84,0,2338.6,2338.6,0,2025-04-05,0.0,0.0,False,2,1.540394839103249,-1.800008628680712,0,Low
79,019e2cdc0d67cdcee3837134c8157c13ea2bf88f3990685b85025c6db3f7f30a,67d61b534b9193c2dae7305a4dc1837155c115d49b9a5cff306bd3fde22d9235,Estonia,2025-04-03,60,56,584.1,575.344,56,2025-05-29,-8.755999999999972,-0.014990583804143077,False,0,-0.9398698160328505,-0.14015675110818723,2,Medium
80,01a89c2aa09d2c4d04ea776ab8072945094efd30760fe98bc58b20f0e38d5584,3e1ed6acd4febf3c61721bb03a6e9f9475db099bba1b60df2f30d539ff00ea46,Netherlands,2025-04-19,84,80,572.0,557.81,80,2025-07-08,-14.190000000000055,-0.024807692307692402,False,0,-1.6221827576267966,1.002698848747986,2,Medium
81,01ab4ce21284f97962fc79ed6aa85997e64ff08d955aac2eb7fa005b4ccefd56,f7e52e3c1c665998822840179a9abfe0d4ba904b9d76b554271423e32f6a3327,Netherlands,2025-04-29,36,70,228.8,217.58,70,2025-07-08,-11.219999999999999,-0.04903846153846153,True,0,-1.6182466873671972,0.2561770166980977,1,High
