borrower_id,loan_id,loan_issued_at,country,outstanding_balance,repaid_amount_day,loan_duration,days_past_due,report_date_local,dpd_filled,dpd,segment
010ccd356cda2f2cd1f34d18563f7b7f739a83b690a3492b66aa19182cfb9372,fcb400d7e3a0cc9fee6c27f1d9700376f3dd5b49263c02a9a93ca72f4e383db9,2025-04-18,Estonia,1993.849,0.0,121,81,2025-07-08,81,81,overdue_31_90
0112959af2a05497077b02694c305b27a7d0002841055bd643aa0e471ec0b1a4,5d6fc7b3fbd9a5e35d9eeab3a5148d39e85a93ea79dc95512196dae21fec222e,2025-05-14,Netherlands,3375.482,0.0,84,55,2025-07-08,55,55,overdue_31_90
012241b875f86afdce766c0a8d78f9abfbee803282fa3d0eddd67d4ff804baa3,d61d0e782466373033737bd055a85f000f9d75405a83aeaecadf5f376d9d34b3,2025-04-29,Netherlands,2803.262,0.0,84,70,2025-07-08,70,70,overdue_31_90
01431f41c212bc4ddef5acc4e7b2daf68620bb9b11abdd29e0f547960cf3b435,184ff6ce272ae595149d9999158fcd9f18cbd5538de2ea28c069a37af7477f6b,2025-04-19,Estonia,1271.688,0.0,84,80,2025-07-08,80,80,overdue_31_90
01493ab34beaabf7034b8aa0673b6dbce56836b4a8fa7734029ea68493a44a02,be0df0a8e48bfbbde9fd28354246b16732f3a531eec125e45f06c7dbc9a65807,2025-04-14,Estonia,809.259,0.0,84,85,2025-07-08,85,85,overdue_31_90
015dd5f771899a8d04a9370ff55b9f787f49c666c573aa32037a47e2f0044297,13760c096250989d3bc65eda90d7e1e0084f63160152609baf7068629d657830,2025-05-02,Netherlands,1078.264,0.0,54,67,2025-07-08,67,67,overdue_31_90
0163ddaddd37741a571cace9f68a3c1b6e041e6e6e3cc167737103be9f1b73e1,82e1fc9f5d3ade933c266ec4d241704d01a88c50f78b0cec7c21fc2a49c1a408,2025-04-25,Estonia,16328.62,0.0,84,74,2025-07-08,74,74,overdue_31_90
0169d5580c5fe78c10665671bbed8d8da87a4c6d780fe1a6a18fb6f8cc96be95,7f03d666ebc4108335b385f048680686795b10974ddeef5e46f3559610bcc65d,2025-05-25,Estonia,1113.057,0.0,18,44,2025-07-08,44,44,overdue_31_90
016b080ceb30a156f0194d2155faf4d554af2f0fc68d1eff607eb3b12c7e6c60,760d18bf18c932db91f9cd63e0e256bbdc8ea6a7ead0f0ec17d845b09305c297,2025-06-06,Estonia,3472.15,0.0,54,32,2025-07-08,32,32,overdue_31_90
01c24e15c9b6cf260bcf4e91ba380406a0821b63ac091f2fc01317667fb4c37c,dd26dc545e34bbbf2b6cd8a865b42b0da0499aaeb8ef579ff71764a0a8dac6e1,2025-05-15,Estonia,4643.683,0.0,60,54,2025-07-08,54,54,overdue_31_90
01c267f5a4573aa645eeb479b2ed5ca632de589d03d2a9beb7af4f9a8b956add,faa46281b1a445e81c55b0aa542a1e01a2237845dd7cc2b94f6028fdbb770062,2025-06-01,Estonia,8241.926,0.0,96,37,2025-07-08,37,37,overdue_31_90
01cda2334ad56f0ccb9a909ccc6bc35f965dff27a68af53aa021758bf0354e36,f4fcf61a87bd19e173a199325b222005acc958ad59e2858e6b9c225d31b8aac4,2025-05-02,Netherlands,11898.524,0.0,84,67,2025-07-08,67,67,overdue_31_90
01e2da86183bce0cc82edefc36129a043142fd8815198b9c0c5b692037ab7575,9a4244c3fa2e1a0c3623e83d0d4a467868599bde8978e3d8bbbca002a1f69518,2025-05-31,Estonia,225.214,0.0,24,38,2025-07-08,38,38,overdue_31_90
01e6343ea5bf0c45549bec4d76d10de36e092c752a1bc743ad2836012032045c,ba9e90cb41f047db968599f8dc47fa66336e065855046dd8408caf0edddac6c0,2025-05-12,Estonia,3608.627,0.0,78,57,2025-07-08,57,57,overdue_31_90
0224c4bd7e68b0cb019e536e03a3f855ccfdc8fa1a0b0ac807b8d4de09653396,616d8f0bf92f780161b76d2fbdd4e33d407d4c6a2e5210daf3f37f4fd82dfdd9,2025-05-21,Estonia,116.028,0.0,84,48,2025-07-08,48,48,overdue_31_90
022c46afa1eb83dec39069a928bf0bcf013cdc89d8f65789c683176cf8a8d211,f6ca46501a6f7fdf4afd0f237f14d25523bc25b70ca84660158df8fb212a794c,2025-05-19,Netherlands,7538.586,0.0,84,50,2025-07-08,50,50,overdue_31_90
0238b808d8e8a04f7d97b2d4cb0489668452fed0c5836cf9f93e889663c050bb,5ac3e575692fef5e8c9fcf2c0d8680c7c3a6e267813e75768430a513cbc5d354,2025-05-27,Netherlands,13048.145,0.0,84,42,2025-07-08,42,42,overdue_31_90
0246c50ab59777041f3864cb2bb3841c2e175e99221fde985956e0f7594b3b2a,dd6058723f90102f0b7ce9f2f381dc9797bba0d1080af269f0f798dced482d91,2025-05-12,Estonia,2304.973,0.0,48,57,2025-07-08,57,57,overdue_31_90
024832014ca78c6972526fc5deec856d56f230ab0de1c155ad0aae26ee59078c,64f3e1859180622a598b919afa44bf12ef17b199b13e0ded52b774abedefe504,2025-04-25,Estonia,1147.85,0.0,78,74,2025-07-08,74,74,overdue_31_90
0257169a3a0c6de06f577369a9fe1dcda9d0d7fff8e432d3ed7098e666d7e02d,4e6624a2b5e6b49cf5ebf82678de85068efdb492439b6ef5206ce73dbc37cf54,2025-04-16,Netherlands,446.248,0.0,84,83,2025-07-08,83,83,overdue_31_90
02648ae3a30d63dad7ce8475817ec555b30c171a54b05a0588553af49b65c42d,c1d51eeda30f55ec4e6b1357fa632e34fc21f36e1f2237df01f096cdd96a04e3,2025-06-03,Netherlands,16338.542,0.0,84,35,2025-07-08,35,35,overdue_31_90
0271d1ffe6f7b1fc4fa0ecbcca5ccde57ec9316b31dc26df4f82b6b6ef588c3b,172de74bb71f4f1cddbddde2b608c0e9cffd706b9b6e11488c408db26e33bd76,2025-05-10,Netherlands,2076.525,0.0,30,59,2025-07-08,59,59,overdue_31_90
028218a940e946c7d4ba59f85062f4272de74c8f8b27094bd4a29b18ec91d24b,c285553ae85b5baf3d3263aa1ff1d340e444fcf89721d6761914a0ba70d2d445,2025-04-27,Netherlands,4605.579,0.0,84,72,2025-07-08,72,72,overdue_31_90
02a25ea4580babdc5373080836cc25111401a10d3e8d07786fb9609d266e31d5,206aad96b65d8515f34351bf0bf7cdd8462bb520bba87963a9a00f60191287da,2025-04-23,Estonia,5647.015,158.576,60,76,2025-07-08,76,76,overdue_31_90
02b5cb8b3544c75a638ae48483b0b1d8dced11f9e5a60600d9c6710ff39bbdaa,4cda225c8bb967fba03d04f504798cf6f56d91648d41aa7806029567171a7192,2025-06-01,Netherlands,10839.411,0.0,60,37,2025-07-08,37,37,overdue_31_90
02c6400332f1eefa9d9de948b4da88b3798a3dac723aade1d8081fcba6596e0d,aa8f9b1de7604909498bfd18959527a1323c5c3709078709d9611cd475c730c5,2025-04-03,Netherlands,226.919,0.0,84,50,2025-05-23,50,50,overdue_31_90
02c9a22f32e4aa0bcd251f64748e02346a941b7764ed9741b07edddff8503660,741f9c7ee9136ec108308c2f51a3ccddb24c0b3a3cf55cef78a11d7e8e1f1ded,2025-05-01,Netherlands,562.584,0.0,84,68,2025-07-08,68,68,overdue_31_90
02d469d8848521c4058f532206171f1c35a509ae7df4ead440e4aabc1ea87400,3979762b1067de2e49493a578fcff0459532d92706a58611b31871cad66e1256,2025-06-05,Netherlands,13783.528,0.0,84,33,2025-07-08,33,33,overdue_31_90
02e252fb8c3d618e5993a9ccfc5fa39a2d81dad7a3f8efd8bbb7e4ee2d16707e,54b95a989fa9abfcaeda1d50fc47759607d899745ded451035d277ef414b9d39,2025-04-19,Netherlands,752.301,0.0,30,80,2025-07-08,80,80,overdue_31_90
02f20ce0afdafa84c68d66e0bbb4f77f08c6c75b89bd0dd94997c18fcb5efec2,95d8c9bc6ef02cf68ce7775cc37fbf00553e2f43b73c71011e67e2fdabbff917,2025-05-29,Estonia,1397.319,0.0,96,40,2025-07-08,40,40,overdue_31_90
02f58fe6ab8295f7b87c909aa92782dd71e98e286bc5b622588d2bde1dc231a0,9df22798e6e1c46cbf71b6c8ed50787fc6ead93613d2a84265ec2970290a8680,2025-04-29,Estonia,2184.446,56.727,84,70,2025-07-08,70,70,overdue_31_90
0305f6d7b487623f83392bdf833e89389a50b52df436fc165749d522ffd6c175,28038f60155b14f8cb808e9c75131ca78c6107077c023c91895eb894513f01b9,2025-05-14,Netherlands,1002.683,0.0,60,55,2025-07-08,55,55,overdue_31_90
030e2abc5ff15b88f0ec4c803526b76567c27495b7a7de1b95a6c34a1939026e,d4420df146ddbd54d583599f83e1e97588bc1d0751fd752b2f5ee0242141302a,2025-05-07,Netherlands,112.519,0.0,122,62,2025-07-08,62,62,overdue_31_90
0310cbdce7919d6d74069cb838b75e828549f441a72d090380dc4db7691011f1,2cb5d0fd2a9b38b5c5d9be81dc16be8cd94e3ad65a06910ea4657b8781af9715,2025-04-27,Netherlands,1114.091,0.0,60,72,2025-07-08,72,72,overdue_31_90
032ed70b83dbe252148cdbb0daf5ca9eeb333e6d1944d08ac04a917d3529f66d,7e59d7a92f99dee90423234594b06766e10addc25edaf00d099a1406c3de967b,2025-05-27,Estonia,452.32,0.0,24,42,2025-07-08,42,42,overdue_31_90
033fe5c7368a6efaffdd81b5fc7349599f1e01dc1216abac1c3dbd2edb21461e,fafa63a3d78461b1017727e5681c49b40977086b39ce1ba7c9abd036886f6190,2025-04-23,Estonia,107.723,0.0,121,76,2025-07-08,76,76,overdue_31_90
035c3fc4c64eda974c2a9ddd1393625dd7f8be0a8c991df1bc9986a98e63899a,be38d6a91e4c2272a56d5929456e366d51350d9cd66bf566929e3b013a3f7c61,2025-04-11,Estonia,2292.235,0.0,60,88,2025-07-08,88,88,overdue_31_90
036da9ac9f8f4c3ee067edc020261853adbb3ac70f2ae50c31204da24cc1a9e1,813ccdd2546f9adfc564069e5bf9784eb9a495e38b4c840025252276f563667c,2025-04-12,Estonia,4506.513,0.0,36,87,2025-07-08,87,87,overdue_31_90
037dc17bedd3e1668213e92bc17bff9eee811408005a50371e396e98efd4626a,3421cb8228aad79812c4cd83402343789b26b1bd4eb63443c313c3ea42d34ead,2025-04-11,Estonia,2907.718,0.0,96,66,2025-06-16,66,66,overdue_31_90
0385dcfaf548e45cb0c7ec35f3348bf1294b06c48637e850c02d7ba76c8d50de,24535e75cd752668c9e94c7ab8f87a5b0c15f24ea91d7fbd567213a8be2097f5,2025-06-04,Netherlands,112.695,0.0,54,34,2025-07-08,34,34,overdue_31_90
038eb6a399c968cd42328f42bee1a919902151625b2b11c7867012fb9b922ac3,2bf6908935b21bd4ea504b298b9d9cf49f484009566c868beeedc1bc46bcf89b,2025-05-13,Netherlands,5625.818,0.0,84,56,2025-07-08,56,56,overdue_31_90
03a0c955fef1fddaebf0b12ab005de5be2447c43989d54476943088879e593e8,110fe3488cfdf9d610e5ccd231ea0ed5324147cb9446f5567f1f3fda72049374,2025-05-03,Estonia,229.702,0.0,60,66,2025-07-08,66,66,overdue_31_90
03b3dbcea8b5e02e9d17682b3e213ddc2a23a8881e629495155ee94e3fab01ac,b82cfa1a4b8ed6f5246c423635f701ee3f4bc119d28eb92de048cebfe6c67a2d,2025-04-25,Netherlands,2475.352,0.0,84,74,2025-07-08,74,74,overdue_31_90
03cda87ace1519f4c4d135b2ea30d702730ffbb49badb3b7fbd72a3aa09d3224,7fa97acdb7fbcdd770ae7e08a0fe2c5a2198b50a220e809ed3ce82a71a32df84,2025-05-15,Estonia,208.56,0.0,9,54,2025-07-08,54,54,overdue_31_90
03eac965884e3804f9d13f7b19b1ecf6417c17074241c457ef016e6438b5d709,0946840016758b61ea9e8c21f9af65e7ea70587042cdb38634b20d8d14c5ce01,2025-06-01,Netherlands,329.89,0.0,24,37,2025-07-08,37,37,overdue_31_90
0409f87b2883ef9266bcca6aa02361946016096cb1e12861bb633199e8197f91,29e8a605cbf776b1a444909e9428d519b588ed4e26e11e519a4ccb48c2798ac3,2025-05-08,Netherlands,105.27,0.0,24,61,2025-07-08,61,61,overdue_31_90
0429e179d46e228e9750fb481c74e9062371f20b9b5275ac182a8ddf28a13299,57d3791caaa96adc33133888dd89b45dcd8bc339b4d021c04149c0199e9d3870,2025-05-05,Netherlands,1225.51,0.0,60,64,2025-07-08,64,64,overdue_31_90
043286f3ec199fad7c013c0858fd79fa3a60cde47dde4ffa545c8361bfa99cd9,56e32ce087e92ee7cdfc1bb6f9f04365665cf35c0077c7f25bfe776df43368c5,2025-05-22,Netherlands,226.919,0.0,84,47,2025-07-08,47,47,overdue_31_90
046799a98cde13a2332581b9341b755b336eaf99604fab42ed5bf0a6e4ba7c1a,793ba0ad4eb9dc132e847cf95a8b68e74de2ed47be9a0d67917aaef0f291404e,2025-05-30,Netherlands,7601.957,0.0,84,39,2025-07-08,39,39,overdue_31_90
0472e2fb3da553232ef92a5af44f4487e4bc98221c344dd1f60e2bdc98be2194,22c5b465d7e7df2558d8e4d7c43d19453953fc7d6d7d6a641897bc2183dc9949,2025-05-21,Netherlands,9871.202,0.0,84,48,2025-07-08,48,48,overdue_31_90
0485a2ef599a9a1b4adbe4f33f2457aaf7c44491e4635488b961e86182c0435a,7480327f541adc1845da36d47070aa3d4041f2a095a8ef3c1cf3580e7332e07f,2025-05-28,Netherlands,1674.057,0.0,36,41,2025-07-08,41,41,overdue_31_90
048c2ef24e9001b4b3dc10dfd2ff9c5d606184725cac49c1f7c1ff0ec2450f78,589b3eb45dd7a49fe0b914b33cdf37773ea032f1571af504a1629b6aaacd2781,2025-06-02,Estonia,2939.431,0.0,24,36,2025-07-08,36,36,overdue_31_90
04986fbb2ff60591d227b34cf9db9d036ddbbcf64763217be47c4376fbceff19,886a4f8b48bad6f8a0875634b26b99d474660485d65d3fb311dbaca3e1d1e345,2025-04-18,Netherlands,334.686,0.0,84,81,2025-07-08,81,81,overdue_31_90
04a00117fc558e64007bde7514d9525fc0da84c996ddc05e0967665e80a4c99c,f0f49b70b53c03cf8afc21359c62db51d3816de64914f457a2acf215080189ef,2025-04-29,Estonia,1038.158,0.0,78,49,2025-06-17,49,49,overdue_31_90
04bab33b41180d80bfe294bd1301783067544b6c13bc1f1753ece196877d3232,8a5540549a7c906861d5bb2bdec4e1177b1d5a6529caa65649062f121e97596c,2025-05-24,Netherlands,1011.802,0.0,48,45,2025-07-08,45,45,overdue_31_90
04bc34d1ac40588ecef204c9b6f8868f8569aea56f95a8a66f305abd82a9add2,70e5442fa84770918d239d5b820a42c839dfa6c2a7d7ab97a48b1abe9cb3441b,2025-05-13,Netherlands,1011.802,0.0,48,56,2025-07-08,56,56,overdue_31_90
04c4f2c004e447564be7ec32c9bd6e27590a726f4d61dcc91f7fcdbc7fdeec69,94369f9ef6799d95cf736d8a57556005bb55594ebd142b4a3015599532a9f943,2025-05-04,Netherlands,2429.438,0.0,48,65,2025-07-08,65,65,overdue_31_90
04daf65c7db110bf23f56587830234c65c7d89b63c2fa955158b8171fbc0060e,96b07e6c83ef4babb14ef6025ab42894ba010a050add0900595af4b7543a9766,2025-05-30,Estonia,4648.644,0.0,78,39,2025-07-08,39,39,overdue_31_90
04e2234a1a7715b960ab870d6e3334839250f98b804444b134a6faf9e469f58d,785a5f3017ff62e8c65c159d4107af7b8d68144bcd97f6b7a66f6f92967a518b,2025-05-19,Estonia,437.03,0.0,60,50,2025-07-08,50,50,overdue_31_90
04e2fde21037d5a04b3f214f81934d4fa2c1568b1afaacdf4c9cbf9ce035dcd8,e551b83184adf1520f42279c62162b6d1f887d199ae9448b0e96043bc66af8e2,2025-06-06,Estonia,2278.298,0.0,36,32,2025-07-08,32,32,overdue_31_90
05247695d75df4154a0dc2daeb67b51a39c149551229d89a2835628cfa7d3496,1c94935272658f5b9ffd9325fc0e7a2f7887c8fdab72a4d0e1d8cbb0b5b193f9,2025-05-23,Estonia,9036.302,0.0,24,46,2025-07-08,46,46,overdue_31_90
05249913adc19b8b3555c73508e2f750db50858c29a7e3f328e4900b78a63f20,0c74f55a8eaee7f916976b70b5357b217f54707117fb81aafb01749f7685f766,2025-04-27,Estonia,233.057,6.38,115,72,2025-07-08,72,72,overdue_31_90
052daf58b92c6f7f78d608311de7c47414254eff8edfdc095a10468c346bdd46,678f6f6cd15c53b06d850818db255a45b86492c1d370559a8b1c382d11cb65f0,2025-05-31,Estonia,596.233,0.0,114,38,2025-07-08,38,38,overdue_31_90
054ae169d576edcc5a67840dcac1d659ce362693f125e0a2f95cc4ce7819c5f0,da2e7be5ad64c86315fa5490ce15511637e6bf4668d1cac5d1b761d47bcc6be4,2025-04-11,Estonia,226.82,0.0,78,88,2025-07-08,88,88,overdue_31_90
056ca23c7290c3d5605fe6d1d06e0ffc630b68974eb862be56b9aef300c58080,f38f79d4a580b0a44cd5635a3595ee5bd89d15c16f3a2f7165af9881ec1f7b64,2025-05-22,Estonia,791.769,0.0,24,47,2025-07-08,47,47,overdue_31_90
0587b2f5aa5cc8b9e96b84370d68fa5bfdb95a71e81dd1e402c82b093e74249c,930c227f1c45844c33233f78aff1c172d1da294aae2092194ad37ec4f73725a7,2025-04-30,Netherlands,10809.084,0.0,121,69,2025-07-08,69,69,overdue_31_90
059959e7401074d85e7de6bb16317c54d8298b0fc6d8528c25d4d3f4495e7743,9f25e70cb0018ab805e350e60f814fabb396c3c4f56def5d3331731f4e2746b4,2025-05-25,Netherlands,1134.617,0.0,121,44,2025-07-08,44,44,overdue_31_90
05c06bab978ce43f75d95603b060c32f6b35c5c346ecd706882d71e595a6888e,f65f67ae428d8fa58d43f644b5bf3cb3365964dac527997adfa7c3f6c807264d,2025-04-22,Estonia,1043.757,0.0,96,77,2025-07-08,77,77,overdue_31_90
05c532ba98f97ea44b0170d91094e46b57ee999001423d2cecbca4692412eddb,e798457dfc7b63970f0f43fa79439b154633eb2d32bfe6abd52f0bcdee074414,2025-05-22,Estonia,1278.64,0.0,78,47,2025-07-08,47,47,overdue_31_90
05d15ea0ea112369b33a1cc1771f9d1708da7dd5450acae9a13f4bd391219da4,5681877bff77b088d08a14be294137ddfe0c8bbeb020c02f7e5f4920d9b3c133,2025-05-25,Estonia,8105.735,0.0,60,44,2025-07-08,44,44,overdue_31_90
05faef95c68d68f252b6b94c2c41eafbbecd8b9a8284548d79f0ef7bc80689a2,842a37c237f08fd113a72250624754d5df1c558514b78cbe5bd248e4cdf58884,2025-05-12,Netherlands,993.861,0.0,48,57,2025-07-08,57,57,overdue_31_90
06070b3023c229fe09be27b1f77d65deedaa56d669dfb2cc5d0fae774af7c704,424ba5d4b3eda9935aceed618505a8e2fb1b46d22966c4dd7a4651cb0309e94c,2025-04-13,Estonia,4171.585,0.0,84,86,2025-07-08,86,86,overdue_31_90
061424a78ab174994ae298ffedad7a605790954ad7bd600ca99093eb8ebbe79f,568afac3e9ada968c850e8f49aefa777088bb21db38c0a18b767ac80c374aeee,2025-05-19,Estonia,3481.94,0.0,60,50,2025-07-08,50,50,overdue_31_90
062203e3291abf708a0a36c3c7dccedc3cedbf4041689e45429bfb2a2f41b822,5d67a15958851b74447fd42fde17d5ab1ec703ee79c2033620ccb55360dac225,2025-04-15,Estonia,3944.787,0.0,122,84,2025-07-08,84,84,overdue_31_90
0641e97a4b262de9920a7bed322c327acaa664753cf1d8e3cb96f1f129c3c7b6,b038ad293b7c054a9ca6ae42e0ea8a47bcb28bfd1c5a67bd2e2acb3d69953b10,2025-04-25,Netherlands,10993.928,0.0,84,74,2025-07-08,74,74,overdue_31_90
065603f6a465f3ac6b495a0f032b511be034c5bd72644f903cc2b3926167150e,8779ab45f2113232ec8cf0bd921b1a8d2b5e0d3c2ffdda937798d256b2344751,2025-05-29,Netherlands,5477.56,0.0,60,40,2025-07-08,40,40,overdue_31_90
0662245fb738586753db89da78316866834df8480553652f11bfecdc1b478c55,1c12e39d800b6a45738dcb369fcb894c1beefb7a692dfc83d7b39c60b2bf918e,2025-05-03,Netherlands,8267.831,0.0,36,66,2025-07-08,66,66,overdue_31_90
067eacd2bf2e4564b1c3b8af1669378146d82109a63b017cc9707d57ba4dd0be,b94eecdfccf9112906466eef1c997e044560df4010c475de492bd5dfe54cd3e9,2025-05-28,Estonia,1630.915,0.0,84,41,2025-07-08,41,41,overdue_31_90
068bc39bbc4aee3a78e5cbc5cb2c4b54a126819535575714baece146f4a99a63,e450789e45a677bac2587bbbb2dc09be0fef9f620c7e13e4ad66d17193872122,2025-05-23,Netherlands,4862.154,0.0,84,46,2025-07-08,46,46,overdue_31_90
06949cf4b8dd6168d1233c0b3c37e06a1e1a6b2592b59f33fa7df23d6a4c182c,e3a0625da7b88396bec2bc38020b72642b0cdbd0ff3b19e108f06372e8f8070b,2025-04-24,Netherlands,3277.01,0.0,122,75,2025-07-08,75,75,overdue_31_90
06af2cf43656115f95d917847b74ea495d6823fe54d1642a9092c6d6fef98121,35699adfb56bdee56b554a5a7b2af4bf81eb72c4dfc4f3dd7409ad1637040d56,2025-06-03,Estonia,454.564,0.0,106,35,2025-07-08,35,35,overdue_31_90
06cd15513a4b05d02a4a2dc9d3e0d5ec56b3c30fb6541457242f31d3a71226e6,5cd44a7304bf44de051a3dd706c1caf796134068a39c9061cf0b0f4c29c72a80,2025-05-23,Estonia,904.64,0.0,24,46,2025-07-08,46,46,overdue_31_90
06dd426fcc0fdb0c86ab084cce737bc9a68a87227c454e133aca7e33805ac600,cf782e1c2292d923df20f8ae867992d31b635ad2403a41b2ee38e3009fdd2245,2025-06-01,Netherlands,110.946,0.0,30,37,2025-07-08,37,37,overdue_31_90
06de8e0fbceffe15b91da280bfb44bd9709ba602d5128bafad656997e4d55bb8,6b3e23c3c0167e40b66dce2cfab62be226321acc154ccd8e253f9ffa87cb703d,2025-06-02,Estonia,338.437,0.0,24,36,2025-07-08,36,36,overdue_31_90
06f322e8f3df531375b8f4628683ee877d7104c5e2d53b5b5235d1daeeb2297f,962ccca1c1c7ad56198deeb0525fc9d1998c2606c5e955f47bf09bc48156104f,2025-06-06,Netherlands,451.638,0.0,60,32,2025-07-08,32,32,overdue_31_90
06f38a0b4521100243635ebe0b4e377fbca370ecf058c1a226154378d460a322,b3a7c350d7b8fc7c736d92e00d73aa8369ee3cc4a2878ecde916c22780c61768,2025-05-26,Netherlands,4671.205,0.0,60,43,2025-07-08,43,43,overdue_31_90
06f40964e69dc4f93096439537a5d299d121563ec2e7eaf323e3039431bea95d,fed8f2d967d083ac0fa9615cbdf4b54256f8df9e465a97e6b507d40a5493afc1,2025-05-24,Netherlands,4417.16,0.0,48,45,2025-07-08,45,45,overdue_31_90
071d3e4fdf758c8ae1ca775b5b11a5f41f6b643ece0fdf3763a4a20831ca63c2,46624dd740159ab545d63f6ed4aa86acdbde84478976c7ce55ad98639ce2cf11,2025-04-24,Estonia,6431.7,0.0,107,75,2025-07-08,75,75,overdue_31_90
0720cf562ae198a14b53b57352ea6c80ba6937e1c8ca718114e332446601d22a,5228881d05a51b00891b8381e10e9221bc9cc55d06ad980a60a06dc14d663d46,2025-06-04,Estonia,5474.821,0.0,84,34,2025-07-08,34,34,overdue_31_90
