borrower_id,loan_id,loan_issued_at,country,outstanding_balance,repaid_amount_day,loan_duration,days_past_due,report_date_local,dpd_filled,dpd,segment
0ce7b7e672b3d08342034e80ebba0425d41084db8a944eea85edee8eec604cdf,c2db8bab5e761aef1a9263516cda9cdd78328b14bc633a54d1678b1e1dc4ba6d,2025-04-02,Estonia,567.765,0.0,54,97,2025-07-08,97,97,default_90_plus
0d393838749f2006d7083f2d4c39690b8eff38e789fcdfd3247c4a15980407a1,324b34c3371fb2d6c403a1b1ffa43929d90942f0ea43576e0a8d0d89db995c08,2025-04-03,Estonia,1176.318,0.0,48,96,2025-07-08,96,96,default_90_plus
0def9d15d488b1d93129ea6c78df69399ed70c773ef042081cb1ddde252fa895,1e21aac574fccdfb72ca3f06fb7e3a5622c24a27dc66077111d9fdecd8176397,2025-04-04,Estonia,12942.446,0.0,84,95,2025-07-08,95,95,default_90_plus
0e12f40b8afa2ca6fda6bfea0e671072a5c2a256a2f0401b8e4ca4afaf2aeb79,4210aa44171e500be64bcae099075feec814a28aaed2edb4ec4cf644db86d008,2025-04-03,Estonia,803.0,0.0,84,96,2025-07-08,96,96,default_90_plus
0e149efb0f1f2dbf70a1a2d2d79f0ef2a5be1e05ac05283e2e2426d63411e7c2,0015f0d48dac073a6ce67ed3ed30ae38ba4c335a210b578063708e8e23af64bc,2025-04-04,Netherlands,4462.48,0.0,84,95,2025-07-08,95,95,default_90_plus
0e4a16087e912bcf56ff250f73a2b05b922b78c24010c669deb6a3ae26441b0f,bc78aea4ab6ba16dbceeec3bacce69fb2897e3bd151c3d73680e367db2b96a3b,2025-04-07,Estonia,9181.062,0.0,86,92,2025-07-08,92,92,default_90_plus
0e9d99a114e64fe336ef03e5848ab26632feb67b626101a7f39130f05af86c1c,1cba9a8339e95686f7d45c6a73dfe992da0ed0d0d0701586324ee3a20a511b00,2025-04-01,Netherlands,2020.073,0.0,24,98,2025-07-08,98,98,default_90_plus
0eb0930a930011c7710a54998c343c963fd84a938e32b4a26ec685c863c286ef,a65d9025bd398a20be14ba3385a3e3277e3c3b7339c154bf3ea881a9d3f1c436,2025-04-04,Estonia,1624.337,0.0,54,95,2025-07-08,95,95,default_90_plus
0ee83d4ddacc9daebcc2be34536a5acfb72ccf82e4e4299b8d09d069c501d33f,7c80649ac3c7eeea40302e91c1cd3dabe28a93b7c3c1af89673c6befd365d49f,2025-04-03,Netherlands,6666.231,0.0,24,96,2025-07-08,96,96,default_90_plus
0f245b66f8302f99e101d8f6d18e2ddaec2a603199fc7981f387cdcab231024b,eaca3040e376f51a70737a6a7d6de77a239d8c0421361eb584c2cd20fe05cf66,2025-04-07,Netherlands,2330.911,0.0,36,92,2025-07-08,92,92,default_90_plus
0fbf9b651af03234761e39c1335f890c9b90faa195be8f28134502dbe74faef5,e70636e02acbab9d0a640594c3d0002687e76a8ec047fe4b652795718c9f8dce,2025-04-06,Estonia,113.52,0.0,60,93,2025-07-08,93,93,default_90_plus
104ab236f8582e5add79d3d667d9aeef0695aa79bfed1f1e53d0e15e4d6be522,bea62e895ed0360438459c9b42df8d4c195fec866ba49f5912114de0eb132a28,2025-04-07,Estonia,1065.075,0.0,123,92,2025-07-08,92,92,default_90_plus
106b2091ed26943e2edc82e79b417c516bdc0967628abe7b3f7330f631f3a5dd,f247e7a63c42375801969484a643313c6f1f398f9b2b6aa3cd82714894e35e9f,2025-04-02,Estonia,1034.198,0.0,96,97,2025-07-08,97,97,default_90_plus
1096b8cf500702397d90fe52dd2ef865990633e184ebdf86368ca2348afed0bc,cf1695f2a15f8b6d9ef5d87ff5fbe57ec2332dcf6d56279e62c35610750ccacb,2025-04-04,Netherlands,1115.62,0.0,84,95,2025-07-08,95,95,default_90_plus
10d9ebbe95809d8ae590917a4441997f70a9489327ad8ebe3866f245fe159a56,f8ccdb8ee302c358eae09d9828db1d0a5e0d9359d2aa09c93bbc0551cc20a3aa,2025-04-03,Netherlands,2385.251,0.0,48,96,2025-07-08,96,96,default_90_plus
11668e59e29ccc17cb5f84c0ede44f9c73cca145bc1ec952518bb4a0b0c43a0a,b71dcd06718204a0ea711d9f8ac89dd18d18f37dd37775cd28c14057c91a8fbd,2025-04-03,Estonia,107.954,0.0,12,96,2025-07-08,96,96,default_90_plus
11f884068110145cfe0a19029574bf32ac9dc5dd06253b246ad4dfd5cb7de675,6eca482dcf980031898714acef2819c37bfb66cfa6ca60da2e3ac1166d7439c2,2025-04-03,Estonia,460.515,0.0,84,96,2025-07-08,96,96,default_90_plus
1226bc3b8a6224a596914a04715f324a4d9b4892e1707fd67b3aa2390c174f00,773cc57e24ff167e935203e4cfa3eaa03c4d95fe843ebd51864e5f40634a8703,2025-04-07,Netherlands,1587.652,0.0,84,92,2025-07-08,92,92,default_90_plus
1302e0c64f21927018402515ffc860e78c6cf9857a602a68f790c8a522a5b5a6,20f75c1faa3737de5c24bcf75f8fcb60213d01925f40945b0c8948605c909159,2025-04-01,Netherlands,2231.251,0.0,84,98,2025-07-08,98,98,default_90_plus
13208ac8a0fd9367b3aef8d3e9db798a6f84a9f950255e325643f67b581d5786,8786e83dda461da82d0d1fc874c634b403fc01f3ef1c21f1579a8db92af6d9e9,2025-04-04,Netherlands,505.021,0.0,24,95,2025-07-08,95,95,default_90_plus
13c4578169852f1400f533310d7bf387e2787f7fb60f01b5d8369346f97e7e5a,3e47305d7233e63547c796cc3a20b2bb22aeeb2dfca5d7370552b6501cae5157,2025-04-01,Estonia,924.44,0.0,96,98,2025-07-08,98,98,default_90_plus
142251a6e8bcb1febb6cc8b3c4ec89b90e8d185117b46d11070b5add2e7b1eef,7a030c232286adc2b87e9cacc39075d3d0bc0af0fbe3c6bc2d6a6b1faaf90686,2025-04-01,Netherlands,1109.339,0.0,48,98,2025-07-08,98,98,default_90_plus
142e0879275e5fa417eb3050e78de1253dd61d4c72aab7f0d74fe4a4a0bf75ea,982b10eb144f3d7d1f4acd482dbd98c3e9d1dafc5a86a052fc7a753e078d39f3,2025-04-02,Estonia,571.934,0.0,78,97,2025-07-08,97,97,default_90_plus
1598d4237f5697dea472e55df4ac8c2df059a4d8732fc4db6a3235db44d3de90,c9962dff7070596f7fe6bf21dd5d5bcc296c2d84d5da502f3255f594da399a00,2025-04-04,Netherlands,97.724,0.0,122,95,2025-07-08,95,95,default_90_plus
15b20285165926e27c07a023ae620591c560bc6066b12cc9a1f4eedda942ebe2,16ae5c93a33e8e9e3babe61130832fd102fb6d6b174321472ea9f016a9296607,2025-04-03,Netherlands,2744.643,0.0,114,96,2025-07-08,96,96,default_90_plus
1603bad30fd33ec9bbfdb01c7316e66dc9a47a1e8a002e3abe035b277a342fe9,f1a3e39f68b5bac1099fa5de49dd89cfb38fa8e5aa0f50568fb8f7a0c037a854,2025-04-02,Estonia,1719.663,0.0,60,97,2025-07-08,97,97,default_90_plus
1725f3ea2afb921b03691da59019c457fad8323aa9cc3133102214a40b9d2945,75af0c7f7a51a13ab4c1722d318bd1799c21a6eb874d1baa4922e02f566d1b8e,2025-04-02,Estonia,1379.29,0.0,96,97,2025-07-08,97,97,default_90_plus
17724c5f8923fd2cf082186af33d025272d0f3dad63afbe94df5725b328192dd,1ac583ff8c755fa0ddc9fbc2f15499389a9e96bb502fca9014a796e24572d6b3,2025-04-02,Estonia,789.107,0.0,30,97,2025-07-08,97,97,default_90_plus
18fabcdeef0ce079613c95a16a4b1817fe792385447a762232ea3da5cd7c5e21,74812ca830045fb0098f6cf9e5711a3dde0687e5e8d7926df75b3b227e39d47c,2025-04-01,Netherlands,780.934,0.0,84,98,2025-07-08,98,98,default_90_plus
194f3ac7a4ea7198576d218354e27e90aecc21f5581e1992962a5f78a952773c,f4f2d5249b234184fd92ea75490e2feb09902026203cf9b692e83381721b4b81,2025-04-04,Netherlands,5198.534,0.0,30,95,2025-07-08,95,95,default_90_plus
198a4d99b8b9442e56d6447e4df9f703c84e5b6a2c8cb7415adc599bba14119d,c89b0148a96253e49cf7f182a48e1694ec310b718b32de90ef7b6639ac6b7cbe,2025-04-03,Estonia,586.179,0.0,123,96,2025-07-08,96,96,default_90_plus
1a8f768681a85cc7ee5fe99d8e4648f3e06dd7aab0ee4a177c3f6b4812505055,6f98275e7f3654488ae93bbe722ea5f454b120d51d43d2a960fb6eeeffbc9867,2025-04-01,Estonia,1575.343,0.0,24,98,2025-07-08,98,98,default_90_plus
1aab235ccfa0e924706b21368e78262f1a9f665fc565d9fbd57b147236002f5c,e562686a6927003ffc9d446eb7600e11c0716d39b38cc9662a6c6d7eec1437ee,2025-04-04,Estonia,372.097,0.0,60,95,2025-07-08,95,95,default_90_plus
1b6b9e241e4875ee85a1da65fe2bc0a025c1bbad8522d70711541f2a7ecbf456,4c5dda924cb6cee5556c00c8cd1f664e8d311a40c15cad11921e475c6519a150,2025-04-05,Estonia,688.853,0.0,84,94,2025-07-08,94,94,default_90_plus
1b8ffaa9e76ab2713ebbd0219cf145e5a485047c6cd8cdccd569fd5141c69a6d,685e6cfbdb241f1955a6a28d901a7efb2b3e619e96db1bda2674fcaecf88a16b,2025-04-04,Netherlands,867.361,0.0,48,95,2025-07-08,95,95,default_90_plus
1be2b02069f42644f58d7eeda071ac64638b0cc30605e150a4447bebe82e9a41,cae665b43b4e8586672f8e8dfd32e5ac4f9e1b3c0103a6a57787fd8e8e8a166b,2025-04-07,Estonia,5153.698,0.0,84,92,2025-07-08,92,92,default_90_plus
1bea84bba5c859023aef19655643dadb0b26c65f9b34fd4873545d6c94cb8759,3882579c14806321a1fd7efc8594bcfd6920be023e07e139d64d697189a55f18,2025-04-02,Estonia,1556.533,0.0,54,97,2025-07-08,97,97,default_90_plus
1bf98dd50298c96b97c8bcc2d49c72b45e60504f3994c0f31c82dbc45317ca4a,9757bdca3180cb84a558811449bdcbf7292ee8267efbfc46379b222c4b5d01c7,2025-04-06,Estonia,757.405,0.0,30,93,2025-07-08,93,93,default_90_plus
1d5d82c13c534677d5bba163f718142db682390f88cd69764bee74a693a0275b,63a2625f62d82c78b23cc37acf937706fd850bd5f3f69d3fa8c94cdaf86a0b45,2025-04-03,Netherlands,553.619,0.0,78,96,2025-07-08,96,96,default_90_plus
1d961b747b004069151d6087e37041d56967a4fb660b98050fa4d2402e8bd8d0,2191e49f098664976208122cbc7d8501befcb1d5bdd2d687b48d07cd6c6df6bb,2025-04-07,Netherlands,983.169,0.0,54,92,2025-07-08,92,92,default_90_plus
1e1523a611e19310f30aa6020b8c6d654faf3d6c145f26c69f2ad5e5e1b2d9c1,6ea58469e59843df39cafafc00fffdd5703d05bee56fdcfdf990e7b488316584,2025-04-01,Netherlands,5963.364,0.0,122,98,2025-07-08,98,98,default_90_plus
1e3a15fad2c6f4ce59b77c15b6f5fe1c67571dd42c84fa1893cf8e12645733b0,304460b7a3af1eef971d1d00e058324be6308e3b2f85cd6e06b36a83269e02ed,2025-04-02,Netherlands,443.487,0.0,72,97,2025-07-08,97,97,default_90_plus
1ebc89f64bf9ec11314a8b7a25a049274ab1b45d6d21d54769e7564c21167c9d,98bf3598532ce75121dc9229f15abd78c4ce9808dc384cbd04729e1a8cf6195b,2025-04-03,Netherlands,8144.048,0.0,84,96,2025-07-08,96,96,default_90_plus
1f7e0c24e2a67f6967e1f077c92e04491a73283c715af426e49045cccac46554,f5f731cb1bafcd4e189ffb2f1985ecfedabd4f5914903ff1c8e3eb2f2deec24f,2025-04-01,Netherlands,11195.085,0.0,122,98,2025-07-08,98,98,default_90_plus
1fbb16d9c7b0567acf969a9be1401c52e40cecda109d24ba284ec396b28cb7df,c452ab727fef49662b887f24ef2bcbe8f7b8d2ec4f660861c7898e44c4e908a5,2025-04-03,Netherlands,10517.386,0.0,84,96,2025-07-08,96,96,default_90_plus
1fcb6c02d80eebc2f32d1a707501daa929c0f33ab03148de331c5eefe941039a,e33427e446e331c2fb0d2dd18bb235b92a56be50831426861c5689ac66eb4e82,2025-04-04,Estonia,1011.648,0.0,84,95,2025-07-08,95,95,default_90_plus
2037c1ad62baa355e6e201dc0f91956ab16bc55f3ee108e636d99e803b98faf5,c4ddd6d94eab6c8a4bad9a6223568476f8662f83d42b35bc307956c6de494927,2025-04-04,Netherlands,1025.222,0.0,60,95,2025-07-08,95,95,default_90_plus
2067d0f18a2b5865bb8453235ef6ece3bbe166973a0b506a8da5d749b271a46f,8b68aa36d8d9c178c8cdb1da2f8816ebd8b9def70af63e0faac716700caed4fb,2025-04-02,Netherlands,446.248,0.0,84,97,2025-07-08,97,97,default_90_plus
20e1b5521029cd75ebb2af9c23a9e1b23fd1dab8cd2d677f7a8d9e69c94b65c1,e2217d6b8df2a292d174f8b76b8ee36af1b3cb2ce122f82202889aa0d25e58b9,2025-04-04,Estonia,3444.232,0.0,121,95,2025-07-08,95,95,default_90_plus
211986efdd7e543e89f76b6e6a603cbf2de4dc8b2de11a3ba090149dff9b7528,b5173208b22b0a7bb6a722b64dee497f7dddb485324aadb296f724392d690bf0,2025-04-08,Estonia,4617.107,0.0,96,91,2025-07-08,91,91,default_90_plus
21998ffe1d81635b51e6a419616667e66030e9211a66e4c8cb75b796f426a557,508104a84d9e92bb931b69279e48b11ce4c5168832ee3ca1a4ccd64b0a66bc83,2025-04-06,Estonia,9166.938,0.0,96,93,2025-07-08,93,93,default_90_plus
2240ce18b68723f9cffe07d64ed2c243c77775b7f2ba4c25fde29f767525836f,fe2e01a44886d0cfa666249724fb4ae627fa18e429feab68cdd212210e0aa5d0,2025-04-01,Netherlands,989.065,0.0,60,98,2025-07-08,98,98,default_90_plus
23650a0f746a80bd831ec0d7e79fc2203e342022ccd322b6773a3f59107dbd3a,e4bf04fe4af18c5d0c82563b982a5a185c5767453276248035db54070110f779,2025-04-03,Netherlands,1411.674,0.0,84,96,2025-07-08,96,96,default_90_plus
23817df7393384beedf252442dafe4e64e3bf8d84aff10072d7058a3b12735d1,76d45ba7dc17dc361d89a795c5d3038dd1a6fb3a79cc92350ff8acae1a113735,2025-04-01,Estonia,2105.95,0.0,24,98,2025-07-08,98,98,default_90_plus
23a889705a940aac8f4b8336aeb4e6526087a8424660eaca2b4086d5ade57a5e,9a82a67f3ae2427ba13c6b3765517a30ecaca739cd3c778b1d1d74c24243b327,2025-04-01,Netherlands,869.583,0.0,54,98,2025-07-08,98,98,default_90_plus
24afb8dcb7ca3914492504590f031bc0a1dfcd479755ee3f3d78937f00a6bdce,dec9a4e279f72dc731d2fadee6e51fd76e8df5664fab518120dfa80dd9782ffc,2025-04-05,Netherlands,7474.676,0.0,123,94,2025-07-08,94,94,default_90_plus
25181077bb9f67847245d007a5f560a532ae980ed8f0ddda90d2ddafb1281e4f,4658cc2c77b743990d2207c2fea60f27a94113f3d941bb91214c911388feebfd,2025-04-04,Estonia,231.462,0.0,122,95,2025-07-08,95,95,default_90_plus
25b4d86543debaddab6e2d3383191b74286d889b1a4cb5386f3d0ecd72bb30bc,a064ad1b711a000cd57e08ae46fe87532ab567b5cb307d9ed7daf0a810af0309,2025-04-02,Estonia,462.374,0.0,122,97,2025-07-08,97,97,default_90_plus
25d5ee9cc3c5105831dc3382a8fd259fad2c0069c0f23ec167ab0b94fa1b6c27,631b0b57f7ded667a957b99e05814b94feb367c7ce6393b7904774982d2ea29a,2025-04-02,Netherlands,111.562,0.0,84,97,2025-07-08,97,97,default_90_plus
25e5c0ebbec37e1f5e2cb321f2bb04594c8cbdeb12f8fd23c5ae2975473010ab,7f3ba14a8b10f4257b32d46f74a9619557a967dc176daa37ecbdc56b52bd6af6,2025-04-06,Estonia,3329.92,128.48,42,93,2025-07-08,93,93,default_90_plus
25ed28ff2611c88635de17852e2c0ba3540218695ab8c8e49810bea1c30ba0de,e51b4a9798e5feb052664d42ae1f91064e9f5c112591a162d6e288eb641fa488,2025-04-05,Netherlands,446.248,0.0,84,94,2025-07-08,94,94,default_90_plus
267a7b2c9fa1aba29e74a587717fde2a2ec0d4dbdc3111dc9f217c647383c319,72aac57925c098695a65cb9cd6b97acfd793902bcca76b17f1b4c482acb2dafc,2025-04-04,Estonia,1922.844,0.0,60,95,2025-07-08,95,95,default_90_plus
26ba2bcde9d13996207934dbbc5976742c493da63d0fc5954031749bd56ecc63,c87ad562b910dcffc04227f96ff5d82111ea6b6f412401c79df8d5a80121095f,2025-04-06,Netherlands,879.164,0.0,60,93,2025-07-08,93,93,default_90_plus
2745a366b439cf3eb353a23fcdfaaf1f054bf67381fc41962294ac29dd026a42,c79bdd75650bd634e9c49b46b74d02766b3f0a5c4ebafa7d756f050fe4b3e34e,2025-04-02,Netherlands,7474.676,0.0,84,97,2025-07-08,97,97,default_90_plus
27ea5b2ac7ddbdd56534b6bdb01d7cb0b8a5d4da22aa1d16e7b7cfb7c818c8dc,8a65fd03617f4304b1cf8dc724f2620cf9c66cdfed7180d995a6be1347d15f82,2025-04-05,Netherlands,8356.843,0.0,61,94,2025-07-08,94,94,default_90_plus
27ee6624536d33757a94a6c1f002d129a63bfe00b4a593e6f2460e1655087e79,ffcab8cf9ed683d5aa32e79f2ed8d9d381206e84f91f3a2e2fd03157f1c244af,2025-04-04,Estonia,2616.724,0.0,48,95,2025-07-08,95,95,default_90_plus
28e247a669f96af8339c4bce6572e854769df0cd59e5d46816e3efa2f5a945c2,8adf260cca8caad1d8cb9cdab372029c5d3737f8af65c80b9c2219caaa9287cf,2025-04-02,Estonia,418.682,0.0,24,97,2025-07-08,97,97,default_90_plus
296956a17fa50439e468d02107a2c792126431df214b46be5fa09d6eb414a9e0,09ea1d532148308bfc314c7a251c4963d1299c6245a674c442c931a532aebff7,2025-04-04,Estonia,4414.751,0.0,84,95,2025-07-08,95,95,default_90_plus
297aa5da32a5b818ad125e423c226bdf0603cab96493fac7adf592ac72d76513,ed2abd1648441c63093fa9d35e4fb5924665ba400f917475bc4a10d6e033191f,2025-04-04,Estonia,1743.753,0.0,122,95,2025-07-08,95,95,default_90_plus
297d3c014d48dcf115eb3ccff286cdbfab670b93187a5c611fd66119ee014e88,8a1d91d37d1d3e172da48fcdb043a632a26aa8ae59be1142199aaedc01e9484b,2025-04-04,Netherlands,322.08,0.0,42,95,2025-07-08,95,95,default_90_plus
29f17eef90199e0a4aef36e879f7a3fa8a538aed7710aaaf1ed92aca64ca340b,b7075f76476409215b6231b8940389918ba8e0692fb6ad48aea099f8477945b3,2025-04-07,Netherlands,1208.856,0.0,60,92,2025-07-08,92,92,default_90_plus
2a2e9908be161a5809803c40ec1f3e846674d106489038c41e51838d23561def,260181937f80e93535571a898721f4609467c3ebac4d3502c7eb8a55a7a4a69e,2025-04-04,Estonia,584.1,16.544,116,95,2025-07-08,95,95,default_90_plus
2a6136edbbb1f35b79bff5d8ba8764e0b1f2120c85cec5707fc2c6c5e4ed7b98,4028bb7ec8ddba848215dee34b2bd7e17c6c61afea664f58a4974da3dc35e774,2025-04-02,Estonia,2049.377,0.0,60,97,2025-07-08,97,97,default_90_plus
2a961fad5a145867baba9b751bf338e4e28512659270147e562a989517476b73,e8062177bc1bf067c802f30d55fbb1cde93ed5193764331db956ba82d49d828c,2025-04-07,Netherlands,7427.321,0.0,122,92,2025-07-08,92,92,default_90_plus
2af9602e85b5399c6aa4fb8a45378c9d6ab3c760edf2e41cd9542297707e9978,5bf43f944df110ba536301ac0b9899bf7b75ecf5b63075ede5ad60665824264f,2025-04-04,Estonia,6782.6,0.0,99,95,2025-07-08,95,95,default_90_plus
